job_id,job_title,company,location,department,job_level,required_experience_years,required_skills,preferred_certificates,date_posted,job_url,job_description
J0751,Principal Machine Learning Engineer,Pharos AI Group,Tanta,AI,Senior,9,NumPy;JavaScript;ISO27001,,2025-10-03,https://example.com/jobs/151,"Looking for a Senior Machine Learning Engineer to join Pharos AI. Must have experience in NumPy, JavaScript, ISO27001. Preferred certification: not required."
J0752,Senior DevOps Engineer,Pyramid Solutions Ltd,Mansoura,Cloud/DevOps,Junior,7,Linux;Flask;TensorFlow;Django;NumPy;Computer Vision;5G;Kubernetes;Node.js;React,,2025-11-20,https://example.com/jobs/152,"Looking for a Junior DevOps Engineer to join Pyramid Solutions. Must have experience in Linux, Flask, TensorFlow. Preferred certification: not required."
J0753,Senior DevOps Engineer,CloudWorks Egypt Egypt,Alexandria,Cloud/DevOps,Junior,6,C++;Firewalls;ISO27001;TensorFlow;5G;Git;CI/CD;Docker,Huawei HCIA,2025-10-29,https://example.com/jobs/153,"Looking for a Junior DevOps Engineer to join CloudWorks Egypt. Must have experience in C++, Firewalls, ISO27001. Preferred certification: Huawei HCIA."
J0754,Lead IT Support Engineer,CairoCloud Solutions,Tanta,Cloud/DevOps,Senior,9,NumPy;Routing;Firewalls;5G;Docker;AWS;React,,2025-11-13,https://example.com/jobs/154,"Looking for a Senior IT Support Engineer to join CairoCloud. Must have experience in NumPy, Routing, Firewalls. Preferred certification: not required."
J0755,Junior IT Support Engineer,Pyramid Solutions Solutions,Suez,Cloud/DevOps,Senior,8,Java;Computer Vision;5G;Flask;Spark;Routing;Node.js;TensorFlow;AWS,AWS Certified Solutions Architect,2025-10-29,https://example.com/jobs/155,"Looking for a Senior IT Support Engineer to join Pyramid Solutions. Must have experience in Java, Computer Vision, 5G. Preferred certification: AWS Certified Solutions Architect."
J0756,Junior Product Manager,Pharos AI Ltd,Hurghada,Software,Senior,14,Ansible;Pandas;PyTorch;Azure;Python,AWS Certified Solutions Architect,2025-10-27,https://example.com/jobs/156,"Looking for a Senior Product Manager to join Pharos AI. Must have experience in Ansible, Pandas, PyTorch. Preferred certification: AWS Certified Solutions Architect."
J0757,Mid-Level Full Stack Developer,Delta Systems Solutions,Cairo,Software,Mid,8,Spark;Kubernetes;Microservices;Git;SQL;Node.js;Python,AWS Certified Solutions Architect,2025-11-05,https://example.com/jobs/157,"Looking for a Mid Full Stack Developer to join Delta Systems. Must have experience in Spark, Kubernetes, Microservices. Preferred certification: AWS Certified Solutions Architect."
J0758,Senior Machine Learning Engineer,Pyramid Solutions Group,Hurghada,AI,Mid,8,Pandas;Switching;NoSQL;CI/CD;5G;NLP;GCP;Node.js,Certified Information Systems Security Professional (CISSP),2025-10-03,https://example.com/jobs/158,"Looking for a Mid Machine Learning Engineer to join Pyramid Solutions. Must have experience in Pandas, Switching, NoSQL. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0759,Principal AI Researcher,Pharos AI Solutions,Mansoura,AI,Junior,5,Kubernetes;REST APIs;Switching;Git;NLP;Python;Node.js;SQL,,2025-11-19,https://example.com/jobs/159,"Looking for a Junior AI Researcher to join Pharos AI. Must have experience in Kubernetes, REST APIs, Switching. Preferred certification: not required."
J0760,Junior Network Engineer,Pharos AI Solutions,Giza,Network,Mid,6,NLP;PyTorch;TCP/IP;C++;HIPAA;Node.js,Cisco CCNP,2025-11-19,https://example.com/jobs/160,"Looking for a Mid Network Engineer to join Pharos AI. Must have experience in NLP, PyTorch, TCP/IP. Preferred certification: Cisco CCNP."
J0761,Principal Business Analyst,MasrSoft Group,Mansoura,Data,Senior,9,Terraform;Linux;HIPAA;TensorFlow;Docker;SQL,AWS Certified Developer,2025-10-30,https://example.com/jobs/161,"Looking for a Senior Business Analyst to join MasrSoft. Must have experience in Terraform, Linux, HIPAA. Preferred certification: AWS Certified Developer."
J0762,Mid-Level Embedded Systems Engineer,Delta Systems Ltd,Hurghada,Network,Junior,3,JavaScript;Django;Spark;5G;Node.js,Certified Information Systems Security Professional (CISSP),2025-09-27,https://example.com/jobs/162,"Looking for a Junior Embedded Systems Engineer to join Delta Systems. Must have experience in JavaScript, Django, Spark. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0763,Senior Machine Learning Engineer,TechSol Egypt Group,Alexandria,AI,Mid,9,Docker;TCP/IP;Switching;ISO27001;JavaScript;Node.js;Python,Huawei HCIP,2025-10-25,https://example.com/jobs/163,"Looking for a Mid Machine Learning Engineer to join TechSol Egypt. Must have experience in Docker, TCP/IP, Switching. Preferred certification: Huawei HCIP."
J0764,Lead Backend Developer,CairoCloud Inc,Aswan,Software,Senior,6,NumPy;REST APIs;NoSQL;Kubernetes,Cisco CCNA,2025-11-16,https://example.com/jobs/164,"Looking for a Senior Backend Developer to join CairoCloud. Must have experience in NumPy, REST APIs, NoSQL. Preferred certification: Cisco CCNA."
J0765,Senior Backend Developer,TechSol Egypt Ltd,Mansoura,Software,Mid,1,TCP/IP;CI/CD;Terraform;Ansible;REST APIs;Python;SQL,Huawei HCIA,2025-11-14,https://example.com/jobs/165,"Looking for a Mid Backend Developer to join TechSol Egypt. Must have experience in TCP/IP, CI/CD, Terraform. Preferred certification: Huawei HCIA."
J0766,Junior IT Support Engineer,SmartData Labs Group,Mansoura,Cloud/DevOps,Junior,1,SQL;CI/CD;GCP;NoSQL;Python;Node.js;Kubernetes;Docker,Cisco CCNP,2025-11-10,https://example.com/jobs/166,"Looking for a Junior IT Support Engineer to join SmartData Labs. Must have experience in SQL, CI/CD, GCP. Preferred certification: Cisco CCNP."
J0767,Principal Systems Administrator,DeltaByte Group,Hurghada,Network,Junior,9,Microservices;Switching;Node.js;NumPy;Django;NoSQL;Python;TensorFlow,Huawei HCIA,2025-10-21,https://example.com/jobs/167,"Looking for a Junior Systems Administrator to join DeltaByte. Must have experience in Microservices, Switching, Node.js. Preferred certification: Huawei HCIA."
J0768,Mid-Level Cloud Engineer,Delta Systems Egypt,Cairo,Cloud/DevOps,Junior,5,Linux;5G;Routing;Python;GCP;Computer Vision,Huawei HCIP,2025-09-24,https://example.com/jobs/168,"Looking for a Junior Cloud Engineer to join Delta Systems. Must have experience in Linux, 5G, Routing. Preferred certification: Huawei HCIP."
J0769,Mid-Level Full Stack Developer,SmartData Labs Inc,Mansoura,Software,Junior,6,TCP/IP;Computer Vision;AWS;Kubernetes;Node.js;Docker,Huawei HCIP,2025-09-29,https://example.com/jobs/169,"Looking for a Junior Full Stack Developer to join SmartData Labs. Must have experience in TCP/IP, Computer Vision, AWS. Preferred certification: Huawei HCIP."
J0770,Junior Product Manager,CairoCloud Egypt,Suez,Software,Senior,9,HIPAA;Git;Terraform;Kubernetes;Azure;Node.js;TensorFlow;Docker,,2025-10-19,https://example.com/jobs/170,"Looking for a Senior Product Manager to join CairoCloud. Must have experience in HIPAA, Git, Terraform. Preferred certification: not required."
J0771,Principal IT Support Engineer,FutureVision Solutions,Tanta,Cloud/DevOps,Junior,2,HIPAA;Microservices;Docker;TensorFlow;Node.js;AWS,,2025-09-30,https://example.com/jobs/171,"Looking for a Junior IT Support Engineer to join FutureVision. Must have experience in HIPAA, Microservices, Docker. Preferred certification: not required."
J0772,Lead Data Scientist,ALEX Tech Ltd,Suez,AI,Junior,4,REST APIs;Node.js;Microservices;ElasticSearch;JavaScript;CI/CD;TensorFlow,,2025-10-17,https://example.com/jobs/172,"Looking for a Junior Data Scientist to join ALEX Tech. Must have experience in REST APIs, Node.js, Microservices. Preferred certification: not required."
J0773,Junior Business Analyst,DeltaByte Ltd,Cairo,Data,Mid,4,NumPy;GCP;Python;Docker;SQL;React,Huawei HCIP,2025-10-28,https://example.com/jobs/173,"Looking for a Mid Business Analyst to join DeltaByte. Must have experience in NumPy, GCP, Python. Preferred certification: Huawei HCIP."
J0774,Senior Frontend Developer,TechSol Egypt Egypt,Aswan,Software,Junior,1,JavaScript;React;Git;C++;TCP/IP;Spark;NoSQL;Kubernetes,Huawei HCIA,2025-11-09,https://example.com/jobs/174,"Looking for a Junior Frontend Developer to join TechSol Egypt. Must have experience in JavaScript, React, Git. Preferred certification: Huawei HCIA."
J0775,Senior Database Administrator,ALEX Tech Group,Aswan,Data,Mid,9,Node.js;Terraform;TensorFlow;NLP;Flask;NoSQL;Python,,2025-10-16,https://example.com/jobs/175,"Looking for a Mid Database Administrator to join ALEX Tech. Must have experience in Node.js, Terraform, TensorFlow. Preferred certification: not required."
J0776,Mid-Level IT Support Engineer,CairoCloud Inc,Hurghada,Cloud/DevOps,Senior,4,CI/CD;Terraform;Hadoop;Pandas;AWS;Python,Huawei HCIP,2025-10-20,https://example.com/jobs/176,"Looking for a Senior IT Support Engineer to join CairoCloud. Must have experience in CI/CD, Terraform, Hadoop. Preferred certification: Huawei HCIP."
J0777,Junior DevOps Engineer,CairoCloud Group,Mansoura,Cloud/DevOps,Junior,1,Spark;Java;Azure;Node.js;TensorFlow,Huawei HCIP,2025-09-25,https://example.com/jobs/177,"Looking for a Junior DevOps Engineer to join CairoCloud. Must have experience in Spark, Java, Azure. Preferred certification: Huawei HCIP."
J0778,Junior Full Stack Developer,DeltaByte Inc,Cairo,Software,Mid,1,C++;NumPy;ElasticSearch;AWS;React;Python,,2025-10-04,https://example.com/jobs/178,"Looking for a Mid Full Stack Developer to join DeltaByte. Must have experience in C++, NumPy, ElasticSearch. Preferred certification: not required."
J0779,Mid-Level Backend Developer,CairoCloud Egypt,Mansoura,Software,Junior,7,Switching;Azure;Routing;PyTorch;Ansible;AWS;Spark;Python;Docker;SQL,Cisco CCNA,2025-10-08,https://example.com/jobs/179,"Looking for a Junior Backend Developer to join CairoCloud. Must have experience in Switching, Azure, Routing. Preferred certification: Cisco CCNA."
J0780,Lead Backend Developer,Pyramid Solutions Ltd,Alexandria,Software,Mid,7,REST APIs;JavaScript;NLP;Pandas;Ansible;Switching;Spark;Node.js,Google Professional Data Engineer,2025-09-30,https://example.com/jobs/180,"Looking for a Mid Backend Developer to join Pyramid Solutions. Must have experience in REST APIs, JavaScript, NLP. Preferred certification: Google Professional Data Engineer."
J0781,Senior Systems Administrator,Giza Networks Ltd,Alexandria,Network,Senior,14,AWS;Routing;PyTorch;CI/CD;Python,AWS Certified Solutions Architect,2025-10-26,https://example.com/jobs/181,"Looking for a Senior Systems Administrator to join Giza Networks. Must have experience in AWS, Routing, PyTorch. Preferred certification: AWS Certified Solutions Architect."
J0782,Mid-Level Database Administrator,Giza Networks Group,Alexandria,Data,Mid,5,5G;Node.js;ElasticSearch;Computer Vision;Kubernetes,AWS Certified Developer,2025-10-25,https://example.com/jobs/182,"Looking for a Mid Database Administrator to join Giza Networks. Must have experience in 5G, Node.js, ElasticSearch. Preferred certification: AWS Certified Developer."
J0783,Principal Data Analyst,TechSol Egypt Egypt,Mansoura,Data,Mid,2,Docker;Firewalls;HIPAA;Kubernetes;TensorFlow,Huawei HCIP,2025-10-21,https://example.com/jobs/183,"Looking for a Mid Data Analyst to join TechSol Egypt. Must have experience in Docker, Firewalls, HIPAA. Preferred certification: Huawei HCIP."
J0784,Principal Data Analyst,ALEX Tech Solutions,Mansoura,Data,Lead,5,Docker;Flask;Git;Azure;Kubernetes,Huawei HCIP,2025-10-16,https://example.com/jobs/184,"Looking for a Lead Data Analyst to join ALEX Tech. Must have experience in Docker, Flask, Git. Preferred certification: Huawei HCIP."
J0785,Junior AI Researcher,Pyramid Solutions Inc,Tanta,AI,Senior,11,Terraform;NLP;Routing;GCP;Computer Vision;Microservices,Certified Information Systems Security Professional (CISSP),2025-10-20,https://example.com/jobs/185,"Looking for a Senior AI Researcher to join Pyramid Solutions. Must have experience in Terraform, NLP, Routing. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0786,Senior Full Stack Developer,CloudWorks Egypt Inc,Suez,Software,Senior,10,Computer Vision;Switching;Spark;C++;AWS,Huawei HCIP,2025-11-07,https://example.com/jobs/186,"Looking for a Senior Full Stack Developer to join CloudWorks Egypt. Must have experience in Computer Vision, Switching, Spark. Preferred certification: Huawei HCIP."
J0787,Lead Machine Learning Engineer,TechSol Egypt Solutions,Mansoura,AI,Mid,6,PyTorch;Docker;5G;AWS;Pandas;Node.js;React,Huawei HCIP,2025-10-22,https://example.com/jobs/187,"Looking for a Mid Machine Learning Engineer to join TechSol Egypt. Must have experience in PyTorch, Docker, 5G. Preferred certification: Huawei HCIP."
J0788,Lead Mobile Developer,MasrSoft Ltd,Tanta,Software,Junior,10,CI/CD;SQL;NLP;ISO27001;TensorFlow;REST APIs;React;Python,Huawei HCIA,2025-11-18,https://example.com/jobs/188,"Looking for a Junior Mobile Developer to join MasrSoft. Must have experience in CI/CD, SQL, NLP. Preferred certification: Huawei HCIA."
J0789,Mid-Level Mobile Developer,MasrSoft Ltd,Cairo,Software,Mid,3,Python;Spark;TensorFlow;AWS,Huawei HCIP,2025-09-25,https://example.com/jobs/189,"Looking for a Mid Mobile Developer to join MasrSoft. Must have experience in Python, Spark, TensorFlow. Preferred certification: Huawei HCIP."
J0790,Lead Machine Learning Engineer,TechSol Egypt Group,Hurghada,AI,Mid,7,Git;REST APIs;Java;Node.js;SQL;Python,AWS Certified Solutions Architect,2025-10-25,https://example.com/jobs/190,"Looking for a Mid Machine Learning Engineer to join TechSol Egypt. Must have experience in Git, REST APIs, Java. Preferred certification: AWS Certified Solutions Architect."
J0791,Junior Mobile Developer,Giza Networks Group,Cairo,Software,Intern,0,Terraform;TCP/IP;Java;Microservices;Hadoop,Huawei HCIA,2025-09-27,https://example.com/jobs/191,"Looking for a Intern Mobile Developer to join Giza Networks. Must have experience in Terraform, TCP/IP, Java. Preferred certification: Huawei HCIA."
J0792,Principal Full Stack Developer,Pyramid Solutions Group,Alexandria,Software,Junior,6,Linux;NumPy;Node.js;Computer Vision;CI/CD;Docker;React,Huawei HCIP,2025-11-04,https://example.com/jobs/192,"Looking for a Junior Full Stack Developer to join Pyramid Solutions. Must have experience in Linux, NumPy, Node.js. Preferred certification: Huawei HCIP."
J0793,Mid-Level AI Researcher,Pharos AI Ltd,Giza,AI,Mid,2,NumPy;Pandas;HIPAA;React;Python;Node.js,Certified Information Systems Security Professional (CISSP),2025-09-24,https://example.com/jobs/193,"Looking for a Mid AI Researcher to join Pharos AI. Must have experience in NumPy, Pandas, HIPAA. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0794,Senior Software Engineer,FutureVision Group,Alexandria,Software,Junior,9,ISO27001;Django;Ansible;C++;AWS;Kubernetes,Huawei HCIP,2025-11-17,https://example.com/jobs/194,"Looking for a Junior Software Engineer to join FutureVision. Must have experience in ISO27001, Django, Ansible. Preferred certification: Huawei HCIP."
J0795,Principal Embedded Systems Engineer,SmartData Labs Group,Mansoura,Network,Intern,0,Linux;Terraform;ISO27001,AWS Certified Solutions Architect,2025-10-02,https://example.com/jobs/195,"Looking for a Intern Embedded Systems Engineer to join SmartData Labs. Must have experience in Linux, Terraform, ISO27001. Preferred certification: AWS Certified Solutions Architect."
J0796,Mid-Level Cloud Engineer,TechSol Egypt Inc,Hurghada,Cloud/DevOps,Mid,9,Routing;SQL;ISO27001;React;Docker,Huawei HCIP,2025-10-27,https://example.com/jobs/196,"Looking for a Mid Cloud Engineer to join TechSol Egypt. Must have experience in Routing, SQL, ISO27001. Preferred certification: Huawei HCIP."
J0797,Lead Cybersecurity Analyst,MasrSoft Inc,Tanta,Other,Mid,5,Microservices;NLP;JavaScript;Node.js;Python,AWS Certified Developer,2025-10-18,https://example.com/jobs/197,"Looking for a Mid Cybersecurity Analyst to join MasrSoft. Must have experience in Microservices, NLP, JavaScript. Preferred certification: AWS Certified Developer."
J0798,Lead AI Researcher,NileSoft Ltd,Tanta,AI,Mid,8,Java;Linux;ElasticSearch;REST APIs;AWS,Cisco CCNP,2025-10-26,https://example.com/jobs/198,"Looking for a Mid AI Researcher to join NileSoft. Must have experience in Java, Linux, ElasticSearch. Preferred certification: Cisco CCNP."
J0799,Mid-Level Cybersecurity Analyst,Giza Networks Ltd,Alexandria,Other,Mid,9,TCP/IP;Azure;React;AWS;Node.js;Python,AWS Certified Developer,2025-10-08,https://example.com/jobs/199,"Looking for a Mid Cybersecurity Analyst to join Giza Networks. Must have experience in TCP/IP, Azure, React. Preferred certification: AWS Certified Developer."
J0800,Senior Machine Learning Engineer,Giza Networks Inc,Alexandria,AI,Senior,10,Django;Node.js;Python;Routing;ElasticSearch;Docker,Cisco CCNP,2025-11-08,https://example.com/jobs/200,"Looking for a Senior Machine Learning Engineer to join Giza Networks. Must have experience in Django, Node.js, Python. Preferred certification: Cisco CCNP."
J0801,Senior Network Engineer,NileSoft Ltd,Alexandria,Network,Junior,7,HIPAA;Firewalls;Microservices;Spark;Django;Java,AWS Certified Developer,2025-10-13,https://example.com/jobs/201,"Looking for a Junior Network Engineer to join NileSoft. Must have experience in HIPAA, Firewalls, Microservices. Preferred certification: AWS Certified Developer."
J0802,Senior Mobile Developer,NileSoft Group,Tanta,Software,Senior,7,Spark;Pandas;Node.js;HIPAA;Azure;Docker,,2025-10-01,https://example.com/jobs/202,"Looking for a Senior Mobile Developer to join NileSoft. Must have experience in Spark, Pandas, Node.js. Preferred certification: not required."
J0803,Lead Cybersecurity Analyst,CairoCloud Solutions,Alexandria,Other,Junior,5,PyTorch;React;SQL;Hadoop;Linux;Spark;AWS;Docker,Cisco CCNA,2025-10-21,https://example.com/jobs/203,"Looking for a Junior Cybersecurity Analyst to join CairoCloud. Must have experience in PyTorch, React, SQL. Preferred certification: Cisco CCNA."
J0804,Mid-Level Frontend Developer,ALEX Tech Solutions,Mansoura,Software,Senior,14,Docker;CI/CD;Django;TensorFlow;Routing;Python;NumPy;Kubernetes;React,Cisco CCNP,2025-11-13,https://example.com/jobs/204,"Looking for a Senior Frontend Developer to join ALEX Tech. Must have experience in Docker, CI/CD, Django. Preferred certification: Cisco CCNP."
J0805,Mid-Level Quality Assurance Engineer,Giza Networks Inc,Tanta,Software,Mid,8,TensorFlow;Routing;Switching;Docker;Git;HIPAA;NoSQL;Python;Node.js,Google Professional Data Engineer,2025-10-11,https://example.com/jobs/205,"Looking for a Mid Quality Assurance Engineer to join Giza Networks. Must have experience in TensorFlow, Routing, Switching. Preferred certification: Google Professional Data Engineer."
J0806,Mid-Level Systems Administrator,FutureVision Egypt,Suez,Network,Lead,9,Pandas;Linux;NumPy;Computer Vision;Flask,Huawei HCIP,2025-10-28,https://example.com/jobs/206,"Looking for a Lead Systems Administrator to join FutureVision. Must have experience in Pandas, Linux, NumPy. Preferred certification: Huawei HCIP."
J0807,Junior Mobile Developer,CairoCloud Solutions,Cairo,Software,Lead,13,ElasticSearch;TCP/IP;React;Spark,Certified Information Systems Security Professional (CISSP),2025-09-29,https://example.com/jobs/207,"Looking for a Lead Mobile Developer to join CairoCloud. Must have experience in ElasticSearch, TCP/IP, React. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0808,Senior Systems Administrator,Delta Systems Group,Mansoura,Network,Mid,7,React;ElasticSearch;Git;NumPy;Microservices;Spark;AWS;Docker,,2025-09-23,https://example.com/jobs/208,"Looking for a Mid Systems Administrator to join Delta Systems. Must have experience in React, ElasticSearch, Git. Preferred certification: not required."
J0809,Principal DevOps Engineer,FutureVision Ltd,Giza,Cloud/DevOps,Junior,6,SQL;C++;ISO27001;NumPy;5G,Google Professional Data Engineer,2025-09-27,https://example.com/jobs/209,"Looking for a Junior DevOps Engineer to join FutureVision. Must have experience in SQL, C++, ISO27001. Preferred certification: Google Professional Data Engineer."
J0810,Lead Software Engineer,NileSoft Group,Mansoura,Software,Junior,5,Computer Vision;NumPy;CI/CD;Microservices;PyTorch;NLP;Kubernetes;Python,AWS Certified Solutions Architect,2025-10-21,https://example.com/jobs/210,"Looking for a Junior Software Engineer to join NileSoft. Must have experience in Computer Vision, NumPy, CI/CD. Preferred certification: AWS Certified Solutions Architect."
J0811,Lead Full Stack Developer,Pharos AI Solutions,Aswan,Software,Senior,6,PyTorch;NLP;Routing;Python;React;AWS,Cisco CCNP,2025-10-20,https://example.com/jobs/211,"Looking for a Senior Full Stack Developer to join Pharos AI. Must have experience in PyTorch, NLP, Routing. Preferred certification: Cisco CCNP."
J0812,Principal Data Analyst,Pyramid Solutions Group,Suez,Data,Junior,4,ElasticSearch;Switching;React;Routing;C++;Flask;TensorFlow,AWS Certified Solutions Architect,2025-11-14,https://example.com/jobs/212,"Looking for a Junior Data Analyst to join Pyramid Solutions. Must have experience in ElasticSearch, Switching, React. Preferred certification: AWS Certified Solutions Architect."
J0813,Junior Cloud Engineer,MasrSoft Egypt,Giza,Cloud/DevOps,Mid,4,Ansible;NoSQL;HIPAA;SQL;Kubernetes,Cisco CCNP,2025-10-26,https://example.com/jobs/213,"Looking for a Mid Cloud Engineer to join MasrSoft. Must have experience in Ansible, NoSQL, HIPAA. Preferred certification: Cisco CCNP."
J0814,Lead Database Administrator,SmartData Labs Inc,Hurghada,Data,Senior,6,Hadoop;NumPy;Java;Docker,Certified Information Systems Security Professional (CISSP),2025-10-28,https://example.com/jobs/214,"Looking for a Senior Database Administrator to join SmartData Labs. Must have experience in Hadoop, NumPy, Java. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0815,Mid-Level Database Administrator,Giza Networks Solutions,Cairo,Data,Senior,9,React;ISO27001;Django;Terraform;NoSQL;TensorFlow;Node.js;Kubernetes,Cisco CCNP,2025-10-11,https://example.com/jobs/215,"Looking for a Senior Database Administrator to join Giza Networks. Must have experience in React, ISO27001, Django. Preferred certification: Cisco CCNP."
J0816,Junior Data Analyst,SmartData Labs Inc,Giza,Data,Junior,9,Switching;Pandas;NumPy;Flask;NLP;Ansible;CI/CD,Huawei HCIA,2025-11-12,https://example.com/jobs/216,"Looking for a Junior Data Analyst to join SmartData Labs. Must have experience in Switching, Pandas, NumPy. Preferred certification: Huawei HCIA."
J0817,Junior Systems Administrator,DeltaByte Egypt,Giza,Network,Mid,7,Azure;Routing;Flask;AWS;React,Huawei HCIA,2025-10-14,https://example.com/jobs/217,"Looking for a Mid Systems Administrator to join DeltaByte. Must have experience in Azure, Routing, Flask. Preferred certification: Huawei HCIA."
J0818,Junior Machine Learning Engineer,Pyramid Solutions Egypt,Aswan,AI,Mid,5,Pandas;Hadoop;NoSQL;REST APIs;HIPAA;SQL;Terraform;Node.js;Kubernetes;Docker,Cisco CCNA,2025-09-29,https://example.com/jobs/218,"Looking for a Mid Machine Learning Engineer to join Pyramid Solutions. Must have experience in Pandas, Hadoop, NoSQL. Preferred certification: Cisco CCNA."
J0819,Mid-Level Data Scientist,ALEX Tech Solutions,Suez,AI,Mid,5,REST APIs;TensorFlow;Docker;Kubernetes,Google Professional Data Engineer,2025-10-26,https://example.com/jobs/219,"Looking for a Mid Data Scientist to join ALEX Tech. Must have experience in REST APIs, TensorFlow, Docker. Preferred certification: Google Professional Data Engineer."
J0820,Junior IT Support Engineer,MasrSoft Ltd,Suez,Cloud/DevOps,Mid,9,ElasticSearch;REST APIs;SQL;Node.js;Java;AWS,Cisco CCNA,2025-09-23,https://example.com/jobs/220,"Looking for a Mid IT Support Engineer to join MasrSoft. Must have experience in ElasticSearch, REST APIs, SQL. Preferred certification: Cisco CCNA."
J0821,Principal Network Engineer,Delta Systems Ltd,Mansoura,Network,Junior,9,REST APIs;HIPAA;Microservices;Flask;Terraform;Linux;Computer Vision;Kubernetes;Python,,2025-11-12,https://example.com/jobs/221,"Looking for a Junior Network Engineer to join Delta Systems. Must have experience in REST APIs, HIPAA, Microservices. Preferred certification: not required."
J0822,Principal Backend Developer,CloudWorks Egypt Inc,Suez,Software,Mid,6,Azure;Routing;C++;Node.js;Python;TensorFlow,Certified Information Systems Security Professional (CISSP),2025-10-07,https://example.com/jobs/222,"Looking for a Mid Backend Developer to join CloudWorks Egypt. Must have experience in Azure, Routing, C++. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0823,Mid-Level DevOps Engineer,NileSoft Inc,Suez,Cloud/DevOps,Senior,5,Kubernetes;Firewalls;NLP;Hadoop,Huawei HCIA,2025-10-30,https://example.com/jobs/223,"Looking for a Senior DevOps Engineer to join NileSoft. Must have experience in Kubernetes, Firewalls, NLP. Preferred certification: Huawei HCIA."
J0824,Principal Machine Learning Engineer,CloudWorks Egypt Ltd,Hurghada,AI,Senior,6,NLP;Terraform;Linux;ISO27001;SQL;Switching;TCP/IP;TensorFlow,Cisco CCNA,2025-10-27,https://example.com/jobs/224,"Looking for a Senior Machine Learning Engineer to join CloudWorks Egypt. Must have experience in NLP, Terraform, Linux. Preferred certification: Cisco CCNA."
J0825,Mid-Level Network Engineer,Pyramid Solutions Group,Giza,Network,Junior,8,Linux;TensorFlow;Azure,Huawei HCIA,2025-11-05,https://example.com/jobs/225,"Looking for a Junior Network Engineer to join Pyramid Solutions. Must have experience in Linux, TensorFlow, Azure. Preferred certification: Huawei HCIA."
J0826,Lead Cloud Engineer,Delta Systems Inc,Aswan,Cloud/DevOps,Mid,5,Pandas;ElasticSearch;React;Node.js;NumPy;Microservices;AWS,Cisco CCNA,2025-11-04,https://example.com/jobs/226,"Looking for a Mid Cloud Engineer to join Delta Systems. Must have experience in Pandas, ElasticSearch, React. Preferred certification: Cisco CCNA."
J0827,Senior DevOps Engineer,SmartData Labs Ltd,Suez,Cloud/DevOps,Junior,2,CI/CD;NLP;React;AWS,,2025-10-16,https://example.com/jobs/227,"Looking for a Junior DevOps Engineer to join SmartData Labs. Must have experience in CI/CD, NLP, React. Preferred certification: not required."
J0828,Mid-Level Data Analyst,Giza Networks Group,Hurghada,Data,Mid,8,5G;HIPAA;ISO27001;TensorFlow;REST APIs;AWS,Cisco CCNP,2025-11-17,https://example.com/jobs/228,"Looking for a Mid Data Analyst to join Giza Networks. Must have experience in 5G, HIPAA, ISO27001. Preferred certification: Cisco CCNP."
J0829,Principal Backend Developer,TechSol Egypt Group,Giza,Software,Mid,10,Flask;SQL;ElasticSearch;Python;AWS,Certified Information Systems Security Professional (CISSP),2025-09-21,https://example.com/jobs/229,"Looking for a Mid Backend Developer to join TechSol Egypt. Must have experience in Flask, SQL, ElasticSearch. Preferred certification: Certified Information Systems Security Professional (CISSP)."
J0830,Senior Database Administrator,Delta Systems Group,Alexandria,Data,Senior,10,Linux;Node.js;Computer Vision;GCP;React,AWS Certified Developer,2025-10-14,https://example.com/jobs/230,"Looking for a Senior Database Administrator to join Delta Systems. Must have experience in Linux, Node.js, Computer Vision. Preferred certification: AWS Certified Developer."
J0831,Junior Data Scientist,TechSol Egypt Group,Aswan,AI,Mid,4,Node.js;Django;Python;Kubernetes;Git;React;TensorFlow;AWS,Huawei HCIA,2025-10-28,https://example.com/jobs/231,"Looking for a Mid Data Scientist to join TechSol Egypt. Must have experience in Node.js, Django, Python. Preferred certification: Huawei HCIA."
J0832,Senior AI Researcher,Pyramid Solutions Group,Suez,AI,Intern,2,Flask;Hadoop;TensorFlow;Git;React;Docker,Huawei HCIP,2025-10-15,https://example.com/jobs/232,"Looking for a Intern AI Researcher to join Pyramid Solutions. Must have experience in Flask, Hadoop, TensorFlow. Preferred certification: Huawei HCIP."
J0833,Senior Frontend Developer,FutureVision Inc,Giza,Software,Junior,7,TensorFlow;Pandas;PyTorch;React;Ansible,AWS Certified Solutions Architect,2025-10-30,https://example.com/jobs/233,"Looking for a Junior Frontend Developer to join FutureVision. Must have experience in TensorFlow, Pandas, PyTorch. Preferred certification: AWS Certified Solutions Architect."
J0834,Principal Data Scientist,SmartData Labs Ltd,Tanta,AI,Senior,7,ElasticSearch;Kubernetes;Node.js;Django;TensorFlow;Flask;SQL;Docker,Google Professional Data Engineer,2025-10-13,https://example.com/jobs/234,"Looking for a Senior Data Scientist to join SmartData Labs. Must have experience in ElasticSearch, Kubernetes, Node.js. Preferred certification: Google Professional Data Engineer."
